ID,Tweet,Candidate,Stance,Preproc_Tweet,Tokens
1280,"@sammiawuku @NAkufoAddo We did support and defend the NPP to election 2020 victory,don't forget our effort tomorrow",Nana,0.0, nana we did support and defend the npp to election  victorydon't forget our effort tomorrow,"['nana', 'we', 'did', 'support', 'and', 'defend', 'the', 'npp', 'to', 'elect', ""victorydon't"", 'forget', 'our', 'effort', 'tomorrow']"
1286,@RailaOdinga @NAkufoAddo Crooks recognize themselves,Nana,0.0, nana crooks recognize themselves,"['nana', 'crook', 'recogn', 'themselv']"
1287,@lordgatavenue @NAkufoAddo Broken heart patient,Nana,0.0, nana broken heart patient,"['nana', 'broken', 'heart', 'patient']"
1288,@HSmallgh @NAkufoAddo You've made someone decide your future for you. Go tap somewhere,Nana,0.0, nana you've made someone decide your future for you go tap somewhere,"['nana', ""you'v"", 'made', 'someon', 'decid', 'your', 'futur', 'for', 'you', 'go', 'tap', 'somewher']"
1293,@kwame20001 @_negroid_ @NAkufoAddo I think your dad deserves this insult most for not bringing you up well,Nana,0.0,  nana i think your dad deserves this insult most for not bringing you up well,"['nana', 'i', 'think', 'your', 'dad', 'deserv', 'thi', 'insult', 'most', 'for', 'not', 'bring', 'you', 'up', 'well']"
1304,@AOuattara_PRCI @NAkufoAddo @loudsilencetv may be you've  not seen this. Ofui,Nana,0.0, nana  may be you've  not seen this ofui,"['nana', 'may', 'be', ""you'v"", 'not', 'seen', 'thi', 'ofui']"
1309,"@atiku @NAkufoAddo Especially you, hypocrite..

.",Nana,0.0," nana especially you hypocrite

","['nana', 'especi', 'you', 'hypocrit']"
1312,@RailaOdinga @NAkufoAddo Baba you must learn to accept defeat,Nana,0.0, nana baba you must learn to accept defeat,"['nana', 'baba', 'you', 'must', 'learn', 'to', 'accept', 'defeat']"
1315,@NAkufoAddo Don't forget us Nana,Nana,0.0,nana don't forget us nana,"['nana', ""don't"", 'forget', 'us', 'nana']"
1319,"@NAkufoAddo @MBawumia @SBawumia @JDMahama 
""Any idiot can go to court""
We dey kae paaaaa",Nana,0.0,"nana   mahama 
any idiot can go to court
we dey kae paaaaa","['nana', 'mahama', 'ani', 'idiot', 'can', 'go', 'to', 'court', 'we', 'dey', 'kae', 'paaaaa']"
1323,"@MrPrinciple93 @BarrowPresident @NAkufoAddo @ECGhanaOfficial Like you,
Mtcheeew",Nana,0.0,"  nana  like you
mtcheeew","['nana', 'like', 'you', 'mtcheeew']"
1326,@RailaOdinga @NAkufoAddo Yes baba.i hope u have learnt something..c eti wakiapisha tunaapisha,Nana,0.0, nana yes babai hope u have learnt somethingc eti wakiapisha tunaapisha,"['nana', 'ye', 'babai', 'hope', 'u', 'have', 'learnt', 'somethingc', 'eti', 'wakiapisha', 'tunaapisha']"
1327,"@FayyaMoneeyy @JDMahama @NAkufoAddo You get power impeach president?
Jon!",Nana,0.0," mahama nana you get power impeach president
jon","['mahama', 'nana', 'you', 'get', 'power', 'impeach', 'presid', 'jon']"
1331,@ghanaarmani @bukolasaraki @NAkufoAddo Ghana election was gbiligbadiri like Nigeria,Nana,0.0,  nana ghana election was gbiligbadiri like nigeria,"['nana', 'ghana', 'elect', 'wa', 'gbiligbadiri', 'like', 'nigeria']"
1333,@RailaOdinga @NAkufoAddo What Kenyans celebrate you in the fst place..,Nana,0.0, nana what kenyans celebrate you in the fst place,"['nana', 'what', 'kenyan', 'celebr', 'you', 'in', 'the', 'fst', 'place']"
1334,@NAkufoAddo But Mahama says his not accepting the results?,Nana,0.0,nana but mahama says his not accepting the results,"['nana', 'but', 'mahama', 'say', 'hi', 'not', 'accept', 'the', 'result']"
1335,@AOuattara_PRCI @NAkufoAddo So NPP party can never retain their seat without rigging eii,Nana,0.0, nana so npp party can never retain their seat without rigging eii,"['nana', 'so', 'npp', 'parti', 'can', 'never', 'retain', 'their', 'seat', 'without', 'rig', 'eii']"
1342,"@HSmallgh @NAkufoAddo Hey masa,stop the fooling who stole the election? Were there? Can you prove it in court? Then go to courtperiod",Nana,0.0, nana hey masastop the fooling who stole the election were there can you prove it in court then go to courtperiod,"['nana', 'hey', 'masastop', 'the', 'fool', 'who', 'stole', 'the', 'elect', 'were', 'there', 'can', 'you', 'prove', 'it', 'in', 'court', 'then', 'go', 'to', 'courtperiod']"
1344,@Millaoppong @MamaYankah @Reeceforlife @YawSabato @JDMahama @NAkufoAddo Go get sense small ok.,Nana,0.0,    mahama nana go get sense small ok,"['mahama', 'nana', 'go', 'get', 'sens', 'small', 'ok']"
1349,@MamaYankah @Reeceforlife @YawSabato @JDMahama @NAkufoAddo 16 kids minus 3 kids .. ok,Nana,0.0,   mahama nana  kids minus  kids  ok,"['mahama', 'nana', 'kid', 'minu', 'kid', 'ok']"
1350,@NAkufoAddo @TheGirlloveit Please everyone follow me. I'll follow back trust me,Nana,0.0,nana  please everyone follow me i'll follow back trust me,"['nana', 'pleas', 'everyon', 'follow', 'me', ""i'll"", 'follow', 'back', 'trust', 'me']"
1351,"@Ghampson3 @YawSabato @JDMahama @NAkufoAddo If my memory set's me right, Asiedu Nketiah once said any idiot can go to court.....",Nana,0.0,  mahama nana if my memory set's me right asiedu nketiah once said any idiot can go to court,"['mahama', 'nana', 'if', 'my', 'memori', ""set'"", 'me', 'right', 'asiedu', 'nketiah', 'onc', 'said', 'ani', 'idiot', 'can', 'go', 'to', 'court']"
1353,@AOuattara_PRCI @NAkufoAddo Who told u he has been re_elect?,Nana,0.0, nana who told u he has been reelect,"['nana', 'who', 'told', 'u', 'he', 'ha', 'been', 'reelect']"
1354,"@TK4Kayode @bukolasaraki @NAkufoAddo I'm one of the kwarans, but one of the role of a leader that affect him is the ability to supervise.",Nana,0.0,  nana i'm one of the kwarans but one of the role of a leader that affect him is the ability to supervise,"['nana', ""i'm"", 'one', 'of', 'the', 'kwaran', 'but', 'one', 'of', 'the', 'role', 'of', 'a', 'leader', 'that', 'affect', 'him', 'is', 'the', 'abil', 'to', 'supervis']"
1357,@NAkufoAddo That EC di33 may she be forgiven. https://t.co/PNjI55GmW7,Nana,0.0,nana that ec di may she be forgiven ,"['nana', 'that', 'ec', 'di', 'may', 'she', 'be', 'forgiven']"
1359,@YawSabato @JDMahama @NAkufoAddo He is not using Force but rejecting force,Nana,0.0, mahama nana he is not using force but rejecting force,"['mahama', 'nana', 'he', 'is', 'not', 'use', 'forc', 'but', 'reject', 'forc']"
1360,"@Quabena_Edwin @NAkufoAddo Yes, I agree with 100%",Nana,0.0, nana yes i agree with ,"['nana', 'ye', 'i', 'agre', 'with']"
1364,"#Pray4Tamale #Pray4Ghana
@NAkufoAddo &amp; @JDMahama trying to destroy our peaceful mother #Ghana",Nana,0.0," 
nana  mahama trying to destroy our peaceful mother #ghana","['nana', 'mahama', 'tri', 'to', 'destroy', 'our', 'peac', 'mother', '#ghana']"
1365,"@AOuattara_PRCI @NAkufoAddo The group of French spies, compromising the future of Africa.",Nana,0.0, nana the group of french spies compromising the future of africa,"['nana', 'the', 'group', 'of', 'french', 'spi', 'compromis', 'the', 'futur', 'of', 'africa']"
1366,"@atiku @NAkufoAddo Eye-opener indeed,when you're part of the problems...",Nana,0.0, nana eye-opener indeedwhen you're part of the problems,"['nana', 'eye-open', 'indeedwhen', ""you'r"", 'part', 'of', 'the', 'problem']"
1376,@ASAMOAH_GYAN3 @NAkufoAddo Foolish player. You go spoil penalty. Jon,Nana,0.0, nana foolish player you go spoil penalty jon,"['nana', 'foolish', 'player', 'you', 'go', 'spoil', 'penalti', 'jon']"
1377,@QuadriVots @bukolasaraki @NAkufoAddo Don't think about Dreams go to Kwara and see by yourself he is not what you think,Nana,0.0,  nana don't think about dreams go to kwara and see by yourself he is not what you think,"['nana', ""don't"", 'think', 'about', 'dream', 'go', 'to', 'kwara', 'and', 'see', 'by', 'yourself', 'he', 'is', 'not', 'what', 'you', 'think']"
1378,@Iamindo0 @NAkufoAddo Ã¢â¬ÅThis oneÃ¢â¬ï¿½.. Does this sit well with you?  You are better than this so do better.,Nana,0.0, nana this one does this sit well with you  you are better than this so do better,"['nana', 'thi', 'one', 'doe', 'thi', 'sit', 'well', 'with', 'you', 'you', 'are', 'better', 'than', 'thi', 'so', 'do', 'better']"
1386,"@rochkaborepf @NAkufoAddo Feel free to use that one the next time, please. https://t.co/q11oCXVEOr",Nana,0.0, nana feel free to use that one the next time please ,"['nana', 'feel', 'free', 'to', 'use', 'that', 'one', 'the', 'next', 'time', 'pleas']"
1388,@AdwoaHon @NAkufoAddo @IAmForNana @NPP_GH @tv3_ghana Congratulations to you us well love u mama,Nana,0.0, nana  npp congratulations to you us well love u mama,"['nana', 'npp', 'congratul', 'to', 'you', 'us', 'well', 'love', 'u', 'mama']"
1389,@Darkskinisbea @gharticles @NAkufoAddo Who is your MP? Or DCE?,Nana,0.0,  nana who is your mp or dce,"['nana', 'who', 'is', 'your', 'mp', 'or', 'dce']"
1392,@FantiDokono @bo_agboola @atiku @NAkufoAddo They hate to see it,Nana,0.0,   nana they hate to see it,"['nana', 'they', 'hate', 'to', 'see', 'it']"
1396,@NAkufoAddo wisdom dey here daddy https://t.co/ieHCCSt5s4,Nana,0.0,nana wisdom dey here daddy ,"['nana', 'wisdom', 'dey', 'here', 'daddi']"
1398,"This ain't a joke, shooting everywhere on Tamale streets @JDMahama &amp; @NAkufoAddo we need peace please. https://t.co/hagBPoJhsZ",Nana,0.0,this ain't a joke shooting everywhere on tamale streets mahama  nana we need peace please ,"['thi', ""ain't"", 'a', 'joke', 'shoot', 'everywher', 'on', 'tamal', 'street', 'mahama', 'nana', 'we', 'need', 'peac', 'pleas']"
1399,@1957crusadergh @eltonjay_ @JDMahama @ECGhanaOfficial @NAkufoAddo Reporting this tweet,Nana,0.0,  mahama  nana reporting this tweet,"['mahama', 'nana', 'report', 'thi', 'tweet']"
1400,@yayraeagles @alhajib29078354 @atiku @NAkufoAddo Stop bullshiting! What do you mean by macro-economy and micro-economy country?,Nana,0.0,   nana stop bullshiting what do you mean by macro-economy and micro-economy country,"['nana', 'stop', 'bullshit', 'what', 'do', 'you', 'mean', 'by', 'macro-economi', 'and', 'micro-economi', 'countri']"
1404,@NsiaAvena @NAkufoAddo He is a Spurs fan ooo,Nana,0.0, nana he is a spurs fan ooo,"['nana', 'he', 'is', 'a', 'spur', 'fan', 'ooo']"
1408,@hini750 @McwilliamsAngu2 @NanaOwu20097657 @Ghampson3 @YawSabato @JDMahama @NAkufoAddo Why you vote plenty no they give you money anaa,Nana,0.0,     mahama nana why you vote plenty no they give you money anaa,"['mahama', 'nana', 'whi', 'you', 'vote', 'plenti', 'no', 'they', 'give', 'you', 'money', 'anaa']"
1410,"Swafe 
@Thomaspartey22 https://t.co/z6TX9FPIKv",Nana,0.0,"swafe 
 ",['swafe']
1411,@RailaOdinga @NAkufoAddo Hi there how are you doing,Nana,0.0, nana hi there how are you doing,"['nana', 'hi', 'there', 'how', 'are', 'you', 'do']"
1413,"NDC is complaining of fraud or watever, They r about two hundred n sth media houses and they all got the same resulÃ¢â¬Â¦ https://t.co/vewo1jhFa9",Nana,0.0,ndc is complaining of fraud or watever they r about two hundred n sth media houses and they all got the same resul ,"['ndc', 'is', 'complain', 'of', 'fraud', 'or', 'watev', 'they', 'r', 'about', 'two', 'hundr', 'n', 'sth', 'media', 'hous', 'and', 'they', 'all', 'got', 'the', 'same', 'resul']"
1415,@NAkufoAddo went to court when he felt cheated so why can't @JDMahama also do same if he claim he has been cheated... #StopViolence,Nana,0.0,nana went to court when he felt cheated so why can't mahama also do same if he claim he has been cheated ,"['nana', 'went', 'to', 'court', 'when', 'he', 'felt', 'cheat', 'so', 'whi', ""can't"", 'mahama', 'also', 'do', 'same', 'if', 'he', 'claim', 'he', 'ha', 'been', 'cheat']"
1416,@RailaOdinga @NAkufoAddo We voted for change..!,Nana,0.0, nana we voted for change,"['nana', 'we', 'vote', 'for', 'chang']"
1417,@AOuattara_PRCI @NAkufoAddo Because you also subverted the will of your people,Nana,0.0, nana because you also subverted the will of your people,"['nana', 'becaus', 'you', 'also', 'subvert', 'the', 'will', 'of', 'your', 'peopl']"
1418,@AOuattara_PRCI @NAkufoAddo He rigged and lost the elections....,Nana,0.0, nana he rigged and lost the elections,"['nana', 'he', 'rig', 'and', 'lost', 'the', 'elect']"
1419,"@McwilliamsAngu2 @NanaOwu20097657 @Ghampson3 @YawSabato @JDMahama @NAkufoAddo How old are u, wen did u start voting",Nana,0.0,    mahama nana how old are u wen did u start voting,"['mahama', 'nana', 'how', 'old', 'are', 'u', 'wen', 'did', 'u', 'start', 'vote']"
1420,"@AlkalineJayBee @NAkufoAddo @JDMahama There's court, @JDMahama should follow the right procedures &amp; not this violence",Nana,0.0, nana mahama there's court mahama should follow the right procedures  not this violence,"['nana', 'mahama', ""there'"", 'court', 'mahama', 'should', 'follow', 'the', 'right', 'procedur', 'not', 'thi', 'violenc']"
1422,@NAkufoAddo Stop thanking Ghanaians it's not over yet,Nana,0.0,nana stop thanking ghanaians it's not over yet,"['nana', 'stop', 'thank', 'ghanaian', ""it'"", 'not', 'over', 'yet']"
1423,@ruddestjay @NAkufoAddo @JDMahama Nana Addo should accept defeat,Nana,0.0, nana mahama nana addo should accept defeat,"['nana', 'mahama', 'nana', 'addo', 'should', 'accept', 'defeat']"
1425,@AminAbdulai1 @JDMahama @NAkufoAddo Responsible for what exactly,Nana,0.0, mahama nana responsible for what exactly,"['mahama', 'nana', 'respons', 'for', 'what', 'exactli']"
1429,@AfoakwaOsikani @NAkufoAddo I really like how things are going.,Nana,0.0, nana i really like how things are going,"['nana', 'i', 'realli', 'like', 'how', 'thing', 'are', 'go']"
1430,@alhajib29078354 @atiku @NAkufoAddo U can go to court,Nana,0.0,  nana u can go to court,"['nana', 'u', 'can', 'go', 'to', 'court']"
1431,@stonebwoyb @NAkufoAddo I am highly disappointed in you and from this day I cease to be your fan.,Nana,0.0, nana i am highly disappointed in you and from this day i cease to be your fan,"['nana', 'i', 'am', 'highli', 'disappoint', 'in', 'you', 'and', 'from', 'thi', 'day', 'i', 'ceas', 'to', 'be', 'your', 'fan']"
1432,@alhajib29078354 @atiku @NAkufoAddo Ghana is for u,Nana,0.0,  nana ghana is for u,"['nana', 'ghana', 'is', 'for', 'u']"
1433,There's gunshots all over Tamale @NAkufoAddo &amp; @JDMahama please we don't want this violence.,Nana,0.0,there's gunshots all over tamale nana  mahama please we don't want this violence,"[""there'"", 'gunshot', 'all', 'over', 'tamal', 'nana', 'mahama', 'pleas', 'we', ""don't"", 'want', 'thi', 'violenc']"
1434,@DrKwakye3 @atiku @CwesiOteng @NAkufoAddo The good ppl of Gh has spoken,Nana,0.0,   nana the good ppl of gh has spoken,"['nana', 'the', 'good', 'ppl', 'of', 'gh', 'ha', 'spoken']"
1441,@KojoKeelson @Obiba_ @NAkufoAddo Should he put you on the list? With what credentials?,Nana,0.0,  nana should he put you on the list with what credentials,"['nana', 'should', 'he', 'put', 'you', 'on', 'the', 'list', 'with', 'what', 'credenti']"
1446,@ThomasM44066352 @TonightOriginal @MrsGhana2 @NAkufoAddo It's not going to work. He needs a better strategy.,Nana,0.0,   nana it's not going to work he needs a better strategy,"['nana', ""it'"", 'not', 'go', 'to', 'work', 'he', 'need', 'a', 'better', 'strategi']"
1448,@m3nsahenryy @AOuattara_PRCI @NAkufoAddo Perhaps these may help. https://t.co/gucu7BCL1a,Nana,0.0,  nana perhaps these may help ,"['nana', 'perhap', 'these', 'may', 'help']"
1449,@NAkufoAddo please enough of osafo marfo,Nana,0.0,nana please enough of osafo marfo,"['nana', 'pleas', 'enough', 'of', 'osafo', 'marfo']"
1451,@Obiba_ @NAkufoAddo My thoughts are with you,Nana,0.0, nana my thoughts are with you,"['nana', 'my', 'thought', 'are', 'with', 'you']"
1452,@dephraim2016 @garyalsmith @NAkufoAddo JM be saint right? Joker,Nana,0.0,  nana jm be saint right joker,"['nana', 'jm', 'be', 'saint', 'right', 'joker']"
1454,@YawSabato @JDMahama @NAkufoAddo The pact did not include machinations of results,Nana,0.0, mahama nana the pact did not include machinations of results,"['mahama', 'nana', 'the', 'pact', 'did', 'not', 'includ', 'machin', 'of', 'result']"
1458,@Kwamelincoln @ADJEIFRANKLIN4 @Citi973 @JDMahama @NAkufoAddo I agree our security forces are too trigger happy,Nana,0.0,   mahama nana i agree our security forces are too trigger happy,"['mahama', 'nana', 'i', 'agre', 'our', 'secur', 'forc', 'are', 'too', 'trigger', 'happi']"
1460,We're grateful Ghana https://t.co/MdHQoCLxSG,Nana,0.0,we're grateful ghana ,"[""we'r"", 'grate', 'ghana']"
1461,"@atiku @NAkufoAddo This is from Ghana's elections. 

3 dead. 9 in critical condition, from only one place https://t.co/Xv6FPPJrxS",Nana,0.0," nana this is from ghana's elections 

 dead  in critical condition from only one place ","['nana', 'thi', 'is', 'from', ""ghana'"", 'elect', 'dead', 'in', 'critic', 'condit', 'from', 'onli', 'one', 'place']"
1462,@Jafaton @Joy997FM @NAkufoAddo I respect your opinion.,Nana,0.0,  nana i respect your opinion,"['nana', 'i', 'respect', 'your', 'opinion']"
1464,"@SniperZaddy @Sharyf__ @NAkufoAddo I saw them here first. You just manufactured it and no one cares.
Just GTFO. Tribalism has no room",Nana,0.0,"  nana i saw them here first you just manufactured it and no one cares
just gtfo tribalism has no room","['nana', 'i', 'saw', 'them', 'here', 'first', 'you', 'just', 'manufactur', 'it', 'and', 'no', 'one', 'care', 'just', 'gtfo', 'tribal', 'ha', 'no', 'room']"
1469,@IAMAMEYAW @__liptonia @NAkufoAddo still? ei this man.,Nana,0.0,  nana still ei this man,"['nana', 'still', 'ei', 'thi', 'man']"
1474,"@NAkufoAddo @konkrumah @thenanaaba 

https://t.co/deFK9S0ku4

Download Now
https://t.co/JSO5ppU803",Nana,0.0,"nana   



download now
","['nana', 'download', 'now']"
1475,@stonebwoyb @NAkufoAddo Prefect very simple,Nana,0.0, nana prefect very simple,"['nana', 'prefect', 'veri', 'simpl']"
1480,@AponkyeDiego @NAkufoAddo Wasn't this shot down in parliament where NPP has the majority?,Nana,0.0, nana wasn't this shot down in parliament where npp has the majority,"['nana', ""wasn't"", 'thi', 'shot', 'down', 'in', 'parliament', 'where', 'npp', 'ha', 'the', 'major']"
1494,@Q_e_w @Citi973 @JDMahama @NAkufoAddo Is true bro,Nana,0.0,  mahama nana is true bro,"['mahama', 'nana', 'is', 'true', 'bro']"
1498,@PreciousAnurika @atiku @SodiqTade @NAkufoAddo Better pray for your country and the citizens my friend. You wish you a Ghanaian right now.,Nana,0.0,   nana better pray for your country and the citizens my friend you wish you a ghanaian right now,"['nana', 'better', 'pray', 'for', 'your', 'countri', 'and', 'the', 'citizen', 'my', 'friend', 'you', 'wish', 'you', 'a', 'ghanaian', 'right', 'now']"
1500,@hughes_onair @ECGhanaOfficial @NAkufoAddo @JDMahama Mistrust,Nana,0.0,  nana mahama mistrust,"['nana', 'mahama', 'mistrust']"
1502,@NAkufoAddo Chale hope u make cool,Nana,0.0,nana chale hope u make cool,"['nana', 'chale', 'hope', 'u', 'make', 'cool']"
1503,@kvng_pharrel23 @BesiabaAM25 @NAkufoAddo Drink sense next time come with #facts ok ! https://t.co/GB2xt8J9AK,Nana,0.0,  nana drink sense next time come with  ok  ,"['nana', 'drink', 'sens', 'next', 'time', 'come', 'with', 'ok']"
1505,@Q_e_w @ADJEIFRANKLIN4 @Citi973 @JDMahama @NAkufoAddo Under no circumstances must a police officer kill an unarmed civilian protesting,Nana,0.0,   mahama nana under no circumstances must a police officer kill an unarmed civilian protesting,"['mahama', 'nana', 'under', 'no', 'circumst', 'must', 'a', 'polic', 'offic', 'kill', 'an', 'unarm', 'civilian', 'protest']"
1513,@1957crusadergh @kvng_pharrel23 @BesiabaAM25 @NAkufoAddo Watch your language,Nana,0.0,   nana watch your language,"['nana', 'watch', 'your', 'languag']"
1515,@thecableng @MBuhari @NAkufoAddo Historic ties when Ghanaians are asking Nigerians to leave their country.,Nana,0.0,  nana historic ties when ghanaians are asking nigerians to leave their country,"['nana', 'histor', 'tie', 'when', 'ghanaian', 'are', 'ask', 'nigerian', 'to', 'leav', 'their', 'countri']"
1516,@EddwardDr @NAkufoAddo Well noted I put it on akkufo Addo,Nana,0.0, nana well noted i put it on akkufo addo,"['nana', 'well', 'note', 'i', 'put', 'it', 'on', 'akkufo', 'addo']"
1518,@RasheedKande @Citi973 @JDMahama @NAkufoAddo I hear there are gunshots.,Nana,0.0,  mahama nana i hear there are gunshots,"['mahama', 'nana', 'i', 'hear', 'there', 'are', 'gunshot']"
1522,@Kwamelincoln @ADJEIFRANKLIN4 @Citi973 @JDMahama @NAkufoAddo Curious *,Nana,0.0,   mahama nana curious ,"['mahama', 'nana', 'curiou']"
1523,@kvng_pharrel23 @BesiabaAM25 @NAkufoAddo it doesn't merit him unlike the #MotherSerpentOfCorruption  !,Nana,0.0,  nana it doesn't merit him unlike the #motherserpentofcorruption  ,"['nana', 'it', ""doesn't"", 'merit', 'him', 'unlik', 'the', '#motherserpentofcorrupt']"
1525,@walkeriain @NAkufoAddo @JDMahama Boss the guy say e no gree ohhh....,Nana,0.0, nana mahama boss the guy say e no gree ohhh,"['nana', 'mahama', 'boss', 'the', 'guy', 'say', 'e', 'no', 'gree', 'ohhh']"
1528,@NAkufoAddo No wonder discerning Ghanaians are struggling to make sense of your pyrrhic victory.,Nana,0.0,nana no wonder discerning ghanaians are struggling to make sense of your pyrrhic victory,"['nana', 'no', 'wonder', 'discern', 'ghanaian', 'are', 'struggl', 'to', 'make', 'sens', 'of', 'your', 'pyrrhic', 'victori']"
1534,So John wanted 4years to continue @NAkufoAddo good works or what.,Nana,0.0,so john wanted years to continue nana good works or what,"['so', 'john', 'want', 'year', 'to', 'continu', 'nana', 'good', 'work', 'or', 'what']"
1535,@NAkufoAddo sir please djokoto has lost respect for u oo.. Hm,Nana,0.0,nana sir please djokoto has lost respect for u oo hm,"['nana', 'sir', 'pleas', 'djokoto', 'ha', 'lost', 'respect', 'for', 'u', 'oo', 'hm']"
1539,"@Citi973 @JDMahama @NAkufoAddo Really, granted, is there the need to remind him of 2012 ?@JDMahama",Nana,0.0, mahama nana really granted is there the need to remind him of  mahama,"['mahama', 'nana', 'realli', 'grant', 'is', 'there', 'the', 'need', 'to', 'remind', 'him', 'of', 'mahama']"
1540,"@Kwamelincoln @ADJEIFRANKLIN4 @Citi973 @JDMahama @NAkufoAddo So do you mean demonstrating will make the EC revert its decision?
Come on!",Nana,0.0,"   mahama nana so do you mean demonstrating will make the ec revert its decision
come on","['mahama', 'nana', 'so', 'do', 'you', 'mean', 'demonstr', 'will', 'make', 'the', 'ec', 'revert', 'it', 'decis', 'come', 'on']"
1541,@Citi973 @JDMahama @NAkufoAddo Stupid statement the writer should think from the mind.,Nana,0.0, mahama nana stupid statement the writer should think from the mind,"['mahama', 'nana', 'stupid', 'statement', 'the', 'writer', 'should', 'think', 'from', 'the', 'mind']"
1544,@Citi973 @JDMahama @NAkufoAddo Make he go court...,Nana,0.0, mahama nana make he go court,"['mahama', 'nana', 'make', 'he', 'go', 'court']"
1545,"Tamale at the moment

#WeNeedPeace
@ameyaw112 @NAkufoAddo @Nanaaba @Serwaa_Amihere @GHOneTV @Joy997FM @utvghana https://t.co/A1FFz49Tft",Nana,0.0,"tamale at the moment


 nana      ","['tamal', 'at', 'the', 'moment', 'nana']"
1550,@Citi973 @JDMahama @NAkufoAddo Wontumi affiliate station.,Nana,0.0, mahama nana wontumi affiliate station,"['mahama', 'nana', 'wontumi', 'affili', 'station']"
1551,@KofiSar02720551 @Citi973 @JDMahama @NAkufoAddo We are in a democracy,Nana,0.0,  mahama nana we are in a democracy,"['mahama', 'nana', 'we', 'are', 'in', 'a', 'democraci']"
1553,@HaryGay8 @NAkufoAddo @JDMahama When npp loss they accepted defeat and moved on but the desperate ndc are challenging the results oooo Kai,Nana,0.0, nana mahama when npp loss they accepted defeat and moved on but the desperate ndc are challenging the results oooo kai,"['nana', 'mahama', 'when', 'npp', 'loss', 'they', 'accept', 'defeat', 'and', 'move', 'on', 'but', 'the', 'desper', 'ndc', 'are', 'challeng', 'the', 'result', 'oooo', 'kai']"
1557,"@YawSabato @JDMahama @NAkufoAddo Dem dey steal am Arh make he keep quite cos he signed peace whatever, challe Democracy oo or u forget",Nana,0.0, mahama nana dem dey steal am arh make he keep quite cos he signed peace whatever challe democracy oo or u forget,"['mahama', 'nana', 'dem', 'dey', 'steal', 'am', 'arh', 'make', 'he', 'keep', 'quit', 'co', 'he', 'sign', 'peac', 'whatev', 'chall', 'democraci', 'oo', 'or', 'u', 'forget']"
1560,@NsiaAvena @NAkufoAddo Apt description,Nana,0.0, nana apt description,"['nana', 'apt', 'descript']"
1567,@walkeriain @NAkufoAddo @JDMahama A bit too early,Nana,0.0, nana mahama a bit too early,"['nana', 'mahama', 'a', 'bit', 'too', 'earli']"
1569,@Citi973 @JDMahama @NAkufoAddo Dm your what's up number for videos now,Nana,0.0, mahama nana dm your what's up number for videos now,"['mahama', 'nana', 'dm', 'your', ""what'"", 'up', 'number', 'for', 'video', 'now']"
1571,@Citi973 @JDMahama @NAkufoAddo Turn your attention to Tamale now is on fire,Nana,0.0, mahama nana turn your attention to tamale now is on fire,"['mahama', 'nana', 'turn', 'your', 'attent', 'to', 'tamal', 'now', 'is', 'on', 'fire']"
1573,"@Citi973 @JDMahama @NAkufoAddo Okay, we've heard them, they should proceed to the Supreme Court with their findings.",Nana,0.0, mahama nana okay we've heard them they should proceed to the supreme court with their findings,"['mahama', 'nana', 'okay', ""we'v"", 'heard', 'them', 'they', 'should', 'proceed', 'to', 'the', 'suprem', 'court', 'with', 'their', 'find']"
1577,@NanaOwu20097657 @Ghampson3 @YawSabato @JDMahama @NAkufoAddo Erh how old are u?go and sleep!!,Nana,0.0,   mahama nana erh how old are ugo and sleep,"['mahama', 'nana', 'erh', 'how', 'old', 'are', 'ugo', 'and', 'sleep']"
1578,@AfoakwaOsikani @NAkufoAddo No time to waste.,Nana,0.0, nana no time to waste,"['nana', 'no', 'time', 'to', 'wast']"
1579,@NYboateng @NAkufoAddo He's transitioning,Nana,0.0, nana he's transitioning,"['nana', ""he'"", 'transit']"
1584,Soon Ghana will hear that the @ECGhanaOfficial building is burnt and Jean Mensa has left the country! @NAkufoAddo is wicked!,Nana,0.0,soon ghana will hear that the  building is burnt and jean mensa has left the country nana is wicked,"['soon', 'ghana', 'will', 'hear', 'that', 'the', 'build', 'is', 'burnt', 'and', 'jean', 'mensa', 'ha', 'left', 'the', 'countri', 'nana', 'is', 'wick']"
1586,@bukolasaraki @NAkufoAddo You will be a Nigeria president on a faithful day,Nana,0.0, nana you will be a nigeria president on a faithful day,"['nana', 'you', 'will', 'be', 'a', 'nigeria', 'presid', 'on', 'a', 'faith', 'day']"
1590,@Citi973 @JDMahama @NAkufoAddo They should go to court .,Nana,0.0, mahama nana they should go to court ,"['mahama', 'nana', 'they', 'should', 'go', 'to', 'court']"
1592,@abdallah_rafiw @Maruf70929842 @NAkufoAddo @tv3_ghana @kwadwosheldon @ECGhanaOfficial @JDMahama @cnnbrk @konkrumah @berlamundi Be specific!,Nana,0.0,  nana    mahama    be specific,"['nana', 'mahama', 'be', 'specif']"
1596,@NzGideo @NAkufoAddo Monday came and what happened.,Nana,0.0, nana monday came and what happened,"['nana', 'monday', 'came', 'and', 'what', 'happen']"
1597,@NzGideo @NAkufoAddo But you do have one in your family,Nana,0.0, nana but you do have one in your family,"['nana', 'but', 'you', 'do', 'have', 'one', 'in', 'your', 'famili']"
1598,@atiku @NAkufoAddo You are yet to congratulate your president @MBuhari,Nana,0.0, nana you are yet to congratulate your president ,"['nana', 'you', 'are', 'yet', 'to', 'congratul', 'your', 'presid']"
