ID,Tweet,Candidate,Stance,Preproc_Tweet,Tokens
83587,"@EldadKAckom @FelixKwakyeOfo1 @JDMahama I donÃ¢â¬â¢t ask for reward, when I try correcting someone who wants to be naiveÃ¢â¬Â¦ https://t.co/UYicCe15QP",John,0.0,  mahama i dont ask for reward when i try correcting someone who wants to be naive ,"['mahama', 'i', 'dont', 'ask', 'for', 'reward', 'when', 'i', 'tri', 'correct', 'someon', 'who', 'want', 'to', 'be', 'naiv']"
83598,"This reminds me of some fake journalists in this country, if it is @OfficialNDCGh is a crime but @NPP_GH nothing isÃ¢â¬Â¦ https://t.co/0ZHWMN1AhO",John,0.0,this reminds me of some fake journalists in this country if it is ndc is a crime but nppnothing is ,"['thi', 'remind', 'me', 'of', 'some', 'fake', 'journalist', 'in', 'thi', 'countri', 'if', 'it', 'is', 'ndc', 'is', 'a', 'crime', 'but', 'nppnoth', 'is']"
83670,@JDMahama please incoming president  am doing my service in Kumasi but I did my Voter's ID in Accra  please can I gÃ¢â¬Â¦ https://t.co/VmPMFvsrCb,John,0.0,mahama please incoming president  am doing my service in kumasi but i did my voter's id in accra  please can i g ,"['mahama', 'pleas', 'incom', 'presid', 'am', 'do', 'my', 'servic', 'in', 'kumasi', 'but', 'i', 'did', 'my', ""voter'"", 'id', 'in', 'accra', 'pleas', 'can', 'i', 'g']"
84161,@JDMahama Happy belated birthday to you have lovely day bye God bless you amen. H.E.FORMER PRESIDENT JOHN DRAMANI MÃ¢â¬Â¦ https://t.co/eP39Dhvri1,John,0.0,mahama happy belated birthday to you have lovely day bye god bless you amen heformer president john dramani m ,"['mahama', 'happi', 'belat', 'birthday', 'to', 'you', 'have', 'love', 'day', 'bye', 'god', 'bless', 'you', 'amen', 'heform', 'presid', 'john', 'dramani', 'm']"
84836,@DessiDarl @JDMahama @NJOAgyemang We have heard you but please delete our girlfriends are here please.,John,0.0, mahama  we have heard you but please delete our girlfriends are here please,"['mahama', 'we', 'have', 'heard', 'you', 'but', 'pleas', 'delet', 'our', 'girlfriend', 'are', 'here', 'pleas']"
85022,@JDMahama please when do you intend to promise we the whatsapp group admins of monthly allowance?  Please hurry befÃ¢â¬Â¦ https://t.co/9xt0Ip6iwQ,John,0.0,mahama please when do you intend to promise we the whatsapp group admins of monthly allowance  please hurry bef ,"['mahama', 'pleas', 'when', 'do', 'you', 'intend', 'to', 'promis', 'we', 'the', 'whatsapp', 'group', 'admin', 'of', 'monthli', 'allow', 'pleas', 'hurri', 'bef']"
85052,"@6miludo1 @mc_hayford @JDMahama Masa shut up for there , everybody will die , when you people were disrespecting jmÃ¢â¬Â¦ https://t.co/K0i2wcXok4",John,0.0,  mahama masa shut up for there  everybody will die  when you people were disrespecting jm ,"['mahama', 'masa', 'shut', 'up', 'for', 'there', 'everybodi', 'will', 'die', 'when', 'you', 'peopl', 'were', 'disrespect', 'jm']"
85415,"@DeleMomodu @JDMahama @NJOAgyemang @johndumelo1 Hello Sir, Good evening to you sir,I trust youÃ¢â¬â¢re well. Please sirÃ¢â¬Â¦ https://t.co/FPGs24Qrjt",John,0.0, mahama   hello sir good evening to you siri trust youre well please sir ,"['mahama', 'hello', 'sir', 'good', 'even', 'to', 'you', 'siri', 'trust', 'your', 'well', 'pleas', 'sir']"
85541,"@DeleMomodu @JDMahama @NJOAgyemang @johndumelo1 pls friends help a shattered, depressed and failed mum, life is useÃ¢â¬Â¦ https://t.co/lMQL5NQzxv",John,0.0, mahama   pls friends help a shattered depressed and failed mum life is use ,"['mahama', 'pl', 'friend', 'help', 'a', 'shatter', 'depress', 'and', 'fail', 'mum', 'life', 'is', 'use']"
85639,"@JDMahama Your Excellence, good evening.
I am Zomle Martin from Wa, I also stand for peace before, during and after the election.",John,0.0,"mahama your excellence good evening
i am zomle martin from wa i also stand for peace before during and after the election","['mahama', 'your', 'excel', 'good', 'even', 'i', 'am', 'zoml', 'martin', 'from', 'wa', 'i', 'also', 'stand', 'for', 'peac', 'befor', 'dure', 'and', 'after', 'the', 'elect']"
85671,"@JDMahama if you win, AbeikuLytle and I want to buy pampers $3million for the next AFCON Ã°Å¸ËË",John,0.0,mahama if you win abeikulytle and i want to buy pampers million for the next afcon ,"['mahama', 'if', 'you', 'win', 'abeikulytl', 'and', 'i', 'want', 'to', 'buy', 'pamper', 'million', 'for', 'the', 'next', 'afcon']"
86254,@JDMahama Ã°Å¸âÂ¥Ã°Å¸âÂ¥ dont fear big odds #MyBetAfrica Ã°Å¸ËâÃ°Å¸Ëâ https://t.co/MbTYVAccrA,John,0.0,mahama  dont fear big odds   ,"['mahama', 'dont', 'fear', 'big', 'odd']"
86339,@JDMahama please my momo number is 0277072252 if you decide to assist sir. Hope my sincere plea meets your utmost cÃ¢â¬Â¦ https://t.co/Ap7uFmPPlh,John,0.0,mahama please my momo number is  if you decide to assist sir hope my sincere plea meets your utmost c ,"['mahama', 'pleas', 'my', 'momo', 'number', 'is', 'if', 'you', 'decid', 'to', 'assist', 'sir', 'hope', 'my', 'sincer', 'plea', 'meet', 'your', 'utmost', 'c']"
86635,"RT JDMahama ""Thank you for coming out to vote in todayÃ¢â¬â¢s election. Very good results from all parts of the country.Ã¢â¬Â¦ https://t.co/VZJirpMMOu",John,0.0,rt jdmahama thank you for coming out to vote in todays election very good results from all parts of the country ,"['rt', 'jdmahama', 'thank', 'you', 'for', 'come', 'out', 'to', 'vote', 'in', 'today', 'elect', 'veri', 'good', 'result', 'from', 'all', 'part', 'of', 'the', 'countri']"
86723,@JDMahama Dear Mr President I need work to do one to call my work... Which is permanent,John,0.0,mahama dear mr president i need work to do one to call my work which is permanent,"['mahama', 'dear', 'mr', 'presid', 'i', 'need', 'work', 'to', 'do', 'one', 'to', 'call', 'my', 'work', 'which', 'is', 'perman']"
86927,@JDMahama Breaking News: Dumsor is back. Please everyone is responsible as at now. On your phones and torchlights.Ã¢â¬Â¦ https://t.co/J96lzipvzy,John,0.0,mahama breaking news: dumsor is back please everyone is responsible as at now on your phones and torchlights ,"['mahama', 'break', 'news', 'dumsor', 'is', 'back', 'pleas', 'everyon', 'is', 'respons', 'as', 'at', 'now', 'on', 'your', 'phone', 'and', 'torchlight']"
87388,May the best man win Ã°Å¸Â¤ï¿½Ã¢ï¿½Â¤ https://t.co/w9VrOOlW4U,John,0.0,may the best man win  ,"['may', 'the', 'best', 'man', 'win']"
87894,"@MoghaluKingsley @NAkufoAddo @JDMahama @inecnigeria @PoliceNG Sir please declare for 2023,I beg u.thanks",John,0.0, nana mahama   sir please declare for i beg uthanks,"['nana', 'mahama', 'sir', 'pleas', 'declar', 'for', 'i', 'beg', 'uthank']"
87955,Wishing fellow Ghanaians Ã°Å¸â¡Â¬Ã°Å¸â¡Â­ a free and fair election today. Let democracy prevail whether youÃ¢â¬â¢re for #1 or #2 Ã°Å¸â¢ï¿½Ã°Å¸ï¿½Â½Ã¢â¬Â¦ https://t.co/DXHPcInHax,John,0.0,wishing fellow ghanaians  a free and fair election today let democracy prevail whether youre for # or #  ,"['wish', 'fellow', 'ghanaian', 'a', 'free', 'and', 'fair', 'elect', 'today', 'let', 'democraci', 'prevail', 'whether', 'your', 'for', 'or']"
89193,@AfaMahama @JDMahama Please please Ghanaians... Let's treat this delicate situation with humanity and nationalism..Ã¢â¬Â¦ https://t.co/9XTzALtrQl,John,0.0, mahama please please ghanaians let's treat this delicate situation with humanity and nationalism ,"['mahama', 'pleas', 'pleas', 'ghanaian', ""let'"", 'treat', 'thi', 'delic', 'situat', 'with', 'human', 'and', 'nation']"
89515,@JDMahama pls call ur supporters to back down we know u are peace loving man plss,John,0.0,mahama pls call ur supporters to back down we know u are peace loving man plss,"['mahama', 'pl', 'call', 'ur', 'support', 'to', 'back', 'down', 'we', 'know', 'u', 'are', 'peac', 'love', 'man', 'plss']"
89579,@JDMahama chairman pls and pls calm ur supporters down,John,0.0,mahama chairman pls and pls calm ur supporters down,"['mahama', 'chairman', 'pl', 'and', 'pl', 'calm', 'ur', 'support', 'down']"
89654,@GhBakayoko @OfficialNDCGh @JDMahama We arn't supporting any party. We are for KOTOKO but Ghana comes first. We wonÃ¢â¬Â¦ https://t.co/q42iH8ks9J,John,0.0, ndc mahama we arn't supporting any party we are for kotoko but ghana comes first we won ,"['ndc', 'mahama', 'we', ""arn't"", 'support', 'ani', 'parti', 'we', 'are', 'for', 'kotoko', 'but', 'ghana', 'come', 'first', 'we', 'won']"
89796,Your Excellency must know better and act accordingly. True statesmen uphold the peace of the state that upholds them https://t.co/QBACZ01HKA,John,0.0,your excellency must know better and act accordingly true statesmen uphold the peace of the state that upholds them ,"['your', 'excel', 'must', 'know', 'better', 'and', 'act', 'accordingli', 'true', 'statesmen', 'uphold', 'the', 'peac', 'of', 'the', 'state', 'that', 'uphold', 'them']"
89864,@AnnanPerry @BigDaddyCee7 No matter what she does change has finally come for @JDMahama to continue his good works Ã¢ÅÅÃ¯Â¸ï¿½Ã°Å¸â¡Â°Ã°Å¸â¡Â¼Ã°Å¸â¡Â°Ã°Å¸â¡Â¼Ã°Å¸â¡Â°Ã°Å¸â¡Â¼Ã°Å¸â¡Â°Ã°Å¸â¡Â¼Ã°Å¸â¡Â°Ã°Å¸â¡Â¼Ã°Å¸ââ¢Ã¢Åâ¦,John,0.0,  no matter what she does change has finally come for mahama to continue his good works ,"['no', 'matter', 'what', 'she', 'doe', 'chang', 'ha', 'final', 'come', 'for', 'mahama', 'to', 'continu', 'hi', 'good', 'work']"
89976,"A building that collapsed in 2020 can be build in 2024 with strong foundation. Build the future with strong trust,Ã¢â¬Â¦ https://t.co/D8F3wQljKg",John,0.0,a building that collapsed in  can be build in  with strong foundation build the future with strong trust ,"['a', 'build', 'that', 'collaps', 'in', 'can', 'be', 'build', 'in', 'with', 'strong', 'foundat', 'build', 'the', 'futur', 'with', 'strong', 'trust']"
90252,@eyvonn_ @tabi_henry @JDMahama I'm shocked oo. I miss you though,John,0.0,  mahama i'm shocked oo i miss you though,"['mahama', ""i'm"", 'shock', 'oo', 'i', 'miss', 'you', 'though']"
90267,"Please @JDMahama, concede. My Agona fare make ready else I go chop die",John,0.0,please mahama concede my agona fare make ready else i go chop die,"['pleas', 'mahama', 'conced', 'my', 'agona', 'fare', 'make', 'readi', 'els', 'i', 'go', 'chop', 'die']"
90583,@maame_fenimaa @JDMahama Thank you dear exactly what i wanted to say couldn't have said it better,John,0.0, mahama thank you dear exactly what i wanted to say couldn't have said it better,"['mahama', 'thank', 'you', 'dear', 'exactli', 'what', 'i', 'want', 'to', 'say', ""couldn't"", 'have', 'said', 'it', 'better']"
90676,@JDMahama If you think the will of the people are being subverted please go to the court....Or you don't have belieÃ¢â¬Â¦ https://t.co/wnVpyszx0W,John,0.0,mahama if you think the will of the people are being subverted please go to the courtor you don't have belie ,"['mahama', 'if', 'you', 'think', 'the', 'will', 'of', 'the', 'peopl', 'are', 'be', 'subvert', 'pleas', 'go', 'to', 'the', 'courtor', 'you', ""don't"", 'have', 'beli']"
91130,Mad Mad Mad https://t.co/C6Gg3m9T95,John,0.0,mad mad mad ,"['mad', 'mad', 'mad']"
91142,"John Mahama @JDMahama , please Why donÃ¢â¬â¢t you ask Farida go out to resist the will of the people?

Please i am justÃ¢â¬Â¦ https://t.co/HkKRgvQHCY",John,0.0,"john mahama mahama  please why dont you ask farida go out to resist the will of the people

please i am just ","['john', 'mahama', 'mahama', 'pleas', 'whi', 'dont', 'you', 'ask', 'farida', 'go', 'out', 'to', 'resist', 'the', 'will', 'of', 'the', 'peopl', 'pleas', 'i', 'am', 'just']"
92526,@JDMahama @Mhyzzlord12 So sad to hear rip,John,0.0,mahama  so sad to hear rip,"['mahama', 'so', 'sad', 'to', 'hear', 'rip']"
92563,@JDMahama Good it shall be well ..take hearts JM,John,0.0,mahama good it shall be well take hearts jm,"['mahama', 'good', 'it', 'shall', 'be', 'well', 'take', 'heart', 'jm']"
92567,"Wrong Tweet timing Ã°Å¸ËâÃ°Å¸Ëâ
See how people dey drag this admin.
Yei Yei https://t.co/ajn7zl9taE",John,0.0,"wrong tweet timing 
see how people dey drag this admin
yei yei ","['wrong', 'tweet', 'time', 'see', 'how', 'peopl', 'dey', 'drag', 'thi', 'admin', 'yei', 'yei']"
92592,@JDMahama OH Dear. May His soul rest in peace Your Excellency. Stay well and safe Ã°Å¸â¢ï¿½,John,0.0,mahama oh dear may his soul rest in peace your excellency stay well and safe ,"['mahama', 'oh', 'dear', 'may', 'hi', 'soul', 'rest', 'in', 'peac', 'your', 'excel', 'stay', 'well', 'and', 'safe']"
92672,@JDMahama What a sad and sudden death? May he RIP,John,0.0,mahama what a sad and sudden death may he rip,"['mahama', 'what', 'a', 'sad', 'and', 'sudden', 'death', 'may', 'he', 'rip']"
92708,"BREAKING
@JDMahama to return to Accra due to Rawlings' death

#GHOneNews 
#ElectionHub",John,0.0,"breaking
mahama to return to accra due to rawlings' death

 
#electionhub","['break', 'mahama', 'to', 'return', 'to', 'accra', 'due', 'to', 'rawl', 'death', '#electionhub']"
92740,@JDMahama JM please the former President Jerry John Rawlings is dead oooo .,John,0.0,mahama jm please the former president jerry john rawlings is dead oooo ,"['mahama', 'jm', 'pleas', 'the', 'former', 'presid', 'jerri', 'john', 'rawl', 'is', 'dead', 'oooo']"
92792,@JDMahama Wrong timing .. please delete this,John,0.0,mahama wrong timing  please delete this,"['mahama', 'wrong', 'time', 'pleas', 'delet', 'thi']"
93788,@kojo_skiddles @CoachOpeele @JDMahama Please sir where is the insult???,John,0.0,  mahama please sir where is the insult,"['mahama', 'pleas', 'sir', 'where', 'is', 'the', 'insult']"
94058,Our leaders have failed us in Ghana completely.  When can African leaders put greed aside and focus on their citizeÃ¢â¬Â¦ https://t.co/fRxesKwrxX,John,0.0,our leaders have failed us in ghana completely  when can african leaders put greed aside and focus on their citize ,"['our', 'leader', 'have', 'fail', 'us', 'in', 'ghana', 'complet', 'when', 'can', 'african', 'leader', 'put', 'greed', 'asid', 'and', 'focu', 'on', 'their', 'citiz']"
95245,"@nac_bill @KingElikem @Obiba_ @JDMahama My dear please check well ,your darling JM  took us there in 2015 not 2016 . Check and revert",John,0.0,   mahama my dear please check well your darling jm  took us there in  not   check and revert,"['mahama', 'my', 'dear', 'pleas', 'check', 'well', 'your', 'darl', 'jm', 'took', 'us', 'there', 'in', 'not', 'check', 'and', 'revert']"
95997,@CoachOpeele @JDMahama Ã°Å¸Ëï¿½I HAVE LOTS OF MONEY IN MY ACCOUNTS EVEN IF I LOSE I DONT CARE CUZ IÃ¢â¬â¢ll NEVER GO BROKEÃ°Å¸Ëâ. HeÃ¢â¬Â¦ https://t.co/CgZQeprxJA,John,0.0, mahama i have lots of money in my accounts even if i lose i dont care cuz ill never go broke he ,"['mahama', 'i', 'have', 'lot', 'of', 'money', 'in', 'my', 'account', 'even', 'if', 'i', 'lose', 'i', 'dont', 'care', 'cuz', 'ill', 'never', 'go', 'broke', 'he']"
97549,"Ã¢â¬ÅI have no brother or friend when it comes to my crusade against, preventing corruption and fighting corruption. GhÃ¢â¬Â¦ https://t.co/EL8hXxGYl8",John,0.0,i have no brother or friend when it comes to my crusade against preventing corruption and fighting corruption gh ,"['i', 'have', 'no', 'brother', 'or', 'friend', 'when', 'it', 'come', 'to', 'my', 'crusad', 'against', 'prevent', 'corrupt', 'and', 'fight', 'corrupt', 'gh']"
3345,@JDMahama has earned my highest respect for his demeanor throughout this election. Putting Ghana first. God Bless YÃ¢â¬Â¦ https://t.co/j8VGXHepUU,John,1.0,mahama has earned my highest respect for his demeanor throughout this election putting ghana first god bless y ,"['mahama', 'ha', 'earn', 'my', 'highest', 'respect', 'for', 'hi', 'demeanor', 'throughout', 'thi', 'elect', 'put', 'ghana', 'first', 'god', 'bless', 'y']"
7714,"@j_phio @NAkufoAddo Nana is good but Mahama is better.
You donÃ¢â¬â¢t go for good when there is something better.
Vote John Dramani Mahama",John,1.0," nana nana is good but mahama is better
you dont go for good when there is something better
vote john dramani mahama","['nana', 'nana', 'is', 'good', 'but', 'mahama', 'is', 'better', 'you', 'dont', 'go', 'for', 'good', 'when', 'there', 'is', 'someth', 'better', 'vote', 'john', 'dramani', 'mahama']"
11310,@NAkufoAddo @YouTube @samini_dagaati Samini is enjoying his shareÃ°Å¸âÂ¸Ã°Å¸âÂµÃ°Å¸âÂ´ wow smart guy. I know you know that Mahama afa Ã¢ÅÅ,John,1.0,nana   samini is enjoying his share wow smart guy i know you know that mahama afa ,"['nana', 'samini', 'is', 'enjoy', 'hi', 'share', 'wow', 'smart', 'guy', 'i', 'know', 'you', 'know', 'that', 'mahama', 'afa']"
14700,Now you people want tension MahamaÃ°Å¸Â¤Â¦Ã¢â¬ï¿½Ã¢â¢âÃ¯Â¸ï¿½Ã°Å¸Â¤Â¦Ã¢â¬ï¿½Ã¢â¢âÃ¯Â¸ï¿½Ã°Å¸Â¤Â¦Ã¢â¬ï¿½Ã¢â¢âÃ¯Â¸ï¿½. Please leave my don @JDMahama alone,John,1.0,now you people want tension mahama please leave my don mahama alone,"['now', 'you', 'peopl', 'want', 'tension', 'mahama', 'pleas', 'leav', 'my', 'don', 'mahama', 'alon']"
14897,Good afternoon my lovely family. Remember to vote #2 for @JDMahama https://t.co/qd3rc0unmQ,John,1.0,good afternoon my lovely family remember to vote # for mahama ,"['good', 'afternoon', 'my', 'love', 'famili', 'rememb', 'to', 'vote', 'for', 'mahama']"
14904,@JDMahama I trust you and I know you have good intentions for the Ghanaian citizenry,John,1.0,mahama i trust you and i know you have good intentions for the ghanaian citizenry,"['mahama', 'i', 'trust', 'you', 'and', 'i', 'know', 'you', 'have', 'good', 'intent', 'for', 'the', 'ghanaian', 'citizenri']"
14913,"@JDMahama JM the best for Ghana.
JM political resume is solid than any politician in Ghana. If any other person havÃ¢â¬Â¦ https://t.co/IuioUYRRWG",John,1.0,"mahama jm the best for ghana
jm political resume is solid than any politician in ghana if any other person hav ","['mahama', 'jm', 'the', 'best', 'for', 'ghana', 'jm', 'polit', 'resum', 'is', 'solid', 'than', 'ani', 'politician', 'in', 'ghana', 'if', 'ani', 'other', 'person', 'hav']"
15166,@JDMahama God bless  your  good plans u have for the educational system  in Ghana.  JM all the  way,John,1.0,mahama god bless  your  good plans u have for the educational system  in ghana  jm all the  way,"['mahama', 'god', 'bless', 'your', 'good', 'plan', 'u', 'have', 'for', 'the', 'educ', 'system', 'in', 'ghana', 'jm', 'all', 'the', 'way']"
15767,"@JDMahama The love for the modest, down to earth and kindhearted man is immense irrespective of the opponents politÃ¢â¬Â¦ https://t.co/MABr87Cy36",John,1.0,mahama the love for the modest down to earth and kindhearted man is immense irrespective of the opponents polit ,"['mahama', 'the', 'love', 'for', 'the', 'modest', 'down', 'to', 'earth', 'and', 'kindheart', 'man', 'is', 'immens', 'irrespect', 'of', 'the', 'oppon', 'polit']"
16103,"@SammyGyamfi2017 @JDMahama God bless you for your hard work 
It's Nappy time for Nana Addo to take care of grand kids",John,1.0," mahama god bless you for your hard work 
it's nappy time for nana addo to take care of grand kids","['mahama', 'god', 'bless', 'you', 'for', 'your', 'hard', 'work', ""it'"", 'nappi', 'time', 'for', 'nana', 'addo', 'to', 'take', 'care', 'of', 'grand', 'kid']"
16180,"@SammyGyamfi2017 @JDMahama 2016 number 2 defeat 
2020 number 2 another defeat again Ã°Å¸ËâÃ°Å¸Ëâ",John,1.0," mahama  number  defeat 
 number  another defeat again ","['mahama', 'number', 'defeat', 'number', 'anoth', 'defeat', 'again']"
31983,"I hereby plead in all NDC supporters to remain steadfast, calm and above all stay fit as 7th December approaches. WÃ¢â¬Â¦ https://t.co/W4TPimrVTP",John,1.0,i hereby plead in all ndc supporters to remain steadfast calm and above all stay fit as th december approaches w ,"['i', 'herebi', 'plead', 'in', 'all', 'ndc', 'support', 'to', 'remain', 'steadfast', 'calm', 'and', 'abov', 'all', 'stay', 'fit', 'as', 'th', 'decemb', 'approach', 'w']"
72851,"@JDMahama @OSEI_ASIB I won't do that,I will vote #1",John,1.0,mahama  i won't do thati will vote #,"['mahama', 'i', ""won't"", 'do', 'thati', 'will', 'vote']"
72852,The second coming is number 2 on the ballot. https://t.co/B9CprxWlUh,John,1.0,the second coming is number  on the ballot ,"['the', 'second', 'come', 'is', 'number', 'on', 'the', 'ballot']"
72855,"@OfficialNDCGh The 2nd coming of @JDMahama will be like the 2nd coming of Jesus Christ, full of hope, hope and hopeÃ¢â¬Â¦ https://t.co/XKPjEnlZaH",John,1.0,ndc the nd coming of mahama will be like the nd coming of jesus christ full of hope hope and hope ,"['ndc', 'the', 'nd', 'come', 'of', 'mahama', 'will', 'be', 'like', 'the', 'nd', 'come', 'of', 'jesu', 'christ', 'full', 'of', 'hope', 'hope', 'and', 'hope']"
72858,@JDMahama What did do about job creation when u were there? Please you failed the  youth #1 #am4nana,John,1.0,mahama what did do about job creation when u were there please you failed the  youth # ,"['mahama', 'what', 'did', 'do', 'about', 'job', 'creation', 'when', 'u', 'were', 'there', 'pleas', 'you', 'fail', 'the', 'youth']"
72867,"The victory of the NDC @OfficialNDCGh is coming again  !!! 

Vote NDC and John Mahama @JDMahama come December 7, 20Ã¢â¬Â¦ https://t.co/DglbchZSVK",John,1.0,"the victory of the ndc ndc is coming again   

vote ndc and john mahama mahama come december   ","['the', 'victori', 'of', 'the', 'ndc', 'ndc', 'is', 'come', 'again', 'vote', 'ndc', 'and', 'john', 'mahama', 'mahama', 'come', 'decemb']"
72869,"@NobleSo82936007 @JDMahama @NJOAgyemang Thank God at least banks were working, radio stations were working so come again",John,1.0, mahama  thank god at least banks were working radio stations were working so come again,"['mahama', 'thank', 'god', 'at', 'least', 'bank', 'were', 'work', 'radio', 'station', 'were', 'work', 'so', 'come', 'again']"
72873,My vote is for John &amp;Jane https://t.co/0ITKcfKGd1,John,1.0,my vote is for john jane ,"['my', 'vote', 'is', 'for', 'john', 'jane']"
72874,Your leadership is already accepted By God .Tamale Central And Youth Advocates For NDC Are in Support Kf Your missiÃ¢â¬Â¦ https://t.co/REtTPBUn1R,John,1.0,your leadership is already accepted by god tamale central and youth advocates for ndc are in support kf your missi ,"['your', 'leadership', 'is', 'alreadi', 'accept', 'by', 'god', 'tamal', 'central', 'and', 'youth', 'advoc', 'for', 'ndc', 'are', 'in', 'support', 'kf', 'your', 'missi']"
72878,"@JDMahama Visionary leader with a proven TRACK https://t.co/R6M0Hujgze will surely WIN come December 7,2020",John,1.0,mahama visionary leader with a proven track  will surely win come december ,"['mahama', 'visionari', 'leader', 'with', 'a', 'proven', 'track', 'will', 'sure', 'win', 'come', 'decemb']"
72880,@JDMahama We will vote for you Mahama.The only president who exudes great leadership and also think about the future of Ghana.,John,1.0,mahama we will vote for you mahamathe only president who exudes great leadership and also think about the future of ghana,"['mahama', 'we', 'will', 'vote', 'for', 'you', 'mahamath', 'onli', 'presid', 'who', 'exud', 'great', 'leadership', 'and', 'also', 'think', 'about', 'the', 'futur', 'of', 'ghana']"
72881,"I have just donated to support @JDMahama campaign.
Its a communal labour.
I wont sit down for Akufo Addo to destroyÃ¢â¬Â¦ https://t.co/GgJkfbWTe8",John,1.0,"i have just donated to support mahama campaign
its a communal labour
i wont sit down for akufo addo to destroy ","['i', 'have', 'just', 'donat', 'to', 'support', 'mahama', 'campaign', 'it', 'a', 'commun', 'labour', 'i', 'wont', 'sit', 'down', 'for', 'akufo', 'addo', 'to', 'destroy']"
72884,@Rasta4NDC @JDMahama I donÃ¢â¬â¢t wana start all over again. Nice Reasoning with de I Peace My Breddrin.Ã°Å¸â¡Â¬Ã°Å¸â¡Â­Ã°Å¸â¡Â¬Ã°Å¸â¡Â­,John,1.0, mahama i dont wana start all over again nice reasoning with de i peace my breddrin,"['mahama', 'i', 'dont', 'wana', 'start', 'all', 'over', 'again', 'nice', 'reason', 'with', 'de', 'i', 'peac', 'my', 'breddrin']"
72900,...then there's no need prosecuting them. God bless you @JDMahama...2/2Ã°Å¸ËâÃ°Å¸ââÃ¢Åï¿½Ã¯Â¸ï¿½Ã°Å¸Â¤Â³,John,1.0,then there's no need prosecuting them god bless you mahama/,"['then', ""there'"", 'no', 'need', 'prosecut', 'them', 'god', 'bless', 'you', 'mahama']"
72915,@JDMahama Mr President we are with you I know we're winning God bless you,John,1.0,mahama mr president we are with you i know we're winning god bless you,"['mahama', 'mr', 'presid', 'we', 'are', 'with', 'you', 'i', 'know', ""we'r"", 'win', 'god', 'bless', 'you']"
72918,@JDMahama Mr President we are with you I we are winning God bless you,John,1.0,mahama mr president we are with you i we are winning god bless you,"['mahama', 'mr', 'presid', 'we', 'are', 'with', 'you', 'i', 'we', 'are', 'win', 'god', 'bless', 'you']"
72925,"@BigDaddyCee7 @Rasta4NDC @JDMahama I will not dispute your opinion Sir 

The NDC was in power for good 12 years andÃ¢â¬Â¦ https://t.co/WYmD88sasO",John,1.0,"  mahama i will not dispute your opinion sir 

the ndc was in power for good  years and ","['mahama', 'i', 'will', 'not', 'disput', 'your', 'opinion', 'sir', 'the', 'ndc', 'wa', 'in', 'power', 'for', 'good', 'year', 'and']"
72936,Ex-Prez Mahama ( @JDMahama ) will win Dec. 7th Elections   - Prophet Nigel Gaisie (Leader of Prophetic Hill Chapel)Ã¢â¬Â¦ https://t.co/8A2sfOX7tV,John,1.0,ex-prez mahama ( mahama ) will win dec th elections   - prophet nigel gaisie (leader of prophetic hill chapel) ,"['ex-prez', 'mahama', 'mahama', 'will', 'win', 'dec', 'th', 'elect', 'prophet', 'nigel', 'gaisi', 'leader', 'of', 'prophet', 'hill', 'chapel']"
72937,"""There will be vote rigging in this year's poles and there will a 2nd round which will see @JDMahama will win. TherÃ¢â¬Â¦ https://t.co/FgNlxNc8M0",John,1.0,there will be vote rigging in this year's poles and there will a nd round which will see mahama will win ther ,"['there', 'will', 'be', 'vote', 'rig', 'in', 'thi', ""year'"", 'pole', 'and', 'there', 'will', 'a', 'nd', 'round', 'which', 'will', 'see', 'mahama', 'will', 'win', 'ther']"
72950,@Citi973 @JDMahama We are with you any day anytime anywhere anyhow. https://t.co/iD7565IwcH,John,1.0, mahama we are with you any day anytime anywhere anyhow ,"['mahama', 'we', 'are', 'with', 'you', 'ani', 'day', 'anytim', 'anywher', 'anyhow']"
72956,"@OfficialNDCGh will leave Special Prosecutor @MartinAmidu to work freely - @JDMahama 
Read more:Ã¢â¬Â¦ https://t.co/fgqEjljczz",John,1.0,"ndc will leave special prosecutor  to work freely - mahama 
read more: ","['ndc', 'will', 'leav', 'special', 'prosecutor', 'to', 'work', 'freeli', 'mahama', 'read', 'more']"
72959,"My second term will focus on skills training and jobs - @JDMahama 
Read more: https://t.co/OhUym8dPfg
@NDCYouthWingÃ¢â¬Â¦ https://t.co/SnWs2Z8hQO",John,1.0,"my second term will focus on skills training and jobs - mahama 
read more: 
 ","['my', 'second', 'term', 'will', 'focu', 'on', 'skill', 'train', 'and', 'job', 'mahama', 'read', 'more']"
72960,"@JDMahama promises to build a petrochemical industry at Bonyere 
Read more: https://t.co/ozaXpZiQ43 https://t.co/EUzYC6p63j",John,1.0,"mahama promises to build a petrochemical industry at bonyere 
read more:  ","['mahama', 'promis', 'to', 'build', 'a', 'petrochem', 'industri', 'at', 'bonyer', 'read', 'more']"
72961,"@NPP_GH govt investing massively in infrastructure and not Guinea fowls @MBawumia jabs @JDMahama 
Read more:Ã¢â¬Â¦ https://t.co/mJYirDbF7Z",John,1.0,"nppgovt investing massively in infrastructure and not guinea fowls  jabs mahama 
read more: ","['nppgovt', 'invest', 'massiv', 'in', 'infrastructur', 'and', 'not', 'guinea', 'fowl', 'jab', 'mahama', 'read', 'more']"
